tarih,toplanan atik miktari (Ton)
2004-12-31,0
2005-12-31,46585
2006-12-31,86853
2007-12-31,87833
2008-12-31,88355
2009-12-31,90128
2010-12-31,95224
2011-12-31,101952
2012-12-31,111035
