tarih,toplanan atik miktari (Ton)
2004-12-31,0
2005-12-31,78743
2006-12-31,149027
2007-12-31,150048
2008-12-31,163462
2009-12-31,157716
2010-12-31,170076
2011-12-31,182292
2012-12-31,197065
