tarih,toplanan atik miktari (Ton)
2004-12-31,0
2005-12-31,55797
2006-12-31,101090
2007-12-31,102615
2008-12-31,103862
2009-12-31,108580
2010-12-31,106713
2011-12-31,112666
2012-12-31,117271
